,stime,flgs_e,flgs_e s,flgs_e dS,flgs_e g,flgs_e *,flgs_eU,flgs_e &,flgs_e d,flgs_e    F,flgs_e r,proto_tcp,proto_udp,proto_icmp,proto_arp,proto_ipv6-icmp,proto_rarp,proto_igmp,saddr_192.168.100.149,saddr_192.168.100.148,saddr_192.168.100.150,saddr_192.168.100.147,saddr_192.168.100.3,saddr_192.168.100.7,saddr_192.168.100.6,saddr_192.168.100.5,saddr_192.168.100.4,saddr_192.168.100.1,saddr_private,saddr_external,daddr_192.168.100.149,daddr_192.168.100.148,daddr_192.168.100.150,daddr_192.168.100.147,daddr_192.168.100.3,daddr_192.168.100.7,daddr_192.168.100.6,daddr_192.168.100.5,daddr_192.168.100.4,daddr_192.168.100.1,daddr_private,daddr_external,pkts,bytes,state_RST,state_CON,state_INT,state_FIN,state_REQ,state_URP,state_ECO,state_NRS,state_ACC,state_MAS,ltime,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,tnbpsrcip,tnbpdstip,tnp_psrcip,tnp_pdstip,tnp_perproto,tnp_per_dport,ar_p_proto_p_srcip,ar_p_proto_p_dstip,n_in_conn_p_srcip,n_in_conn_p_dstip,ar_p_proto_p_sport,ar_p_proto_p_dport,pkts_p_state_p_protocol_p_destip,pkts_p_state_p_protocol_p_srcip,attack_type
44389,1529381763.140101,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,134,1,0,0,0,0,0,0,0,0,0,1529381763.14028,0.000179,0.000179,0.0,0.000179,0.000179,0.000179,1,1,74,60,5586.592285,0.0,0.0,3432100217,418790321,3212168,104039,11220924,105062,4825.53024526452,8102.626606827804,23401.0,727,5586.592285,7585.237997084854,1288,5398,5
44390,1526964430.259506,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526964435.307485,5.047979,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.198099,91.29597454022576,5006,1492458,0
44391,1526948124.450351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526948124.450629,0.000278,0.000278,0.0,0.000278,0.000278,0.000278,1,1,60,60,3597.122314,0.0,0.0,5669920,4766661000,43720,6635464,11220924,18,4574.7005947427015,5274.167447059738,146.0,23401,36976.59913976923,4272.252587,65132,30428,4
44392,1526876266.081936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526876271.123122,5.041186,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198366,0.198366,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.198366,91.29597454022576,5006,1492458,0
44393,1526899405.851708,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,201,0,1,0,0,0,0,0,0,0,0,1526899406.026877,0.175169,0.175169,0.0,0.175169,0.175169,0.175169,1,1,98,103,5.708773,0.0,0.0,3432100217,4221,3212168,42,9574834,14770,28.953141637246965,5.69535,23401.0,21,5.708773,91.29597454022576,42,2440,0
44394,1528089421.139205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,29,6602,1,0,0,0,0,0,0,0,0,0,1528089523.462262,102.323059,2.00694,2.034988,16.055523,0.0,4.703353,21,8,4910,1692,0.273643,0.195459,0.096818,5669920,5367610,43720,32388,11220924,13108094,4574.7005947427015,1254.2506490175997,146.0,6669,0.2213425,100.86269728706448,13229,30428,1
44395,1528085640.021195,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6218,6059434,0,1,0,0,0,0,0,0,0,0,1528085678.919327,38.898132,4.851408,0.371673,38.811268,3.868084,4.998067,3110,3108,3127172,2932262,159.827728,79.92672,79.875298,2326353487,4766661000,2372667,6635464,11220924,13108094,137.66082824770643,5274.167447059738,97.0,23401,137.66082824770643,100.86269728706448,5064903,2372667,0
44396,1528081322.380692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,770,0,0,0,0,1,0,0,0,0,0,1528081354.464602,32.083912,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124673,0.124673,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.124673,100.86269728706448,12994,15429,1
44397,1528095722.22351,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,428,1,0,0,0,0,0,0,0,0,0,1528095732.071676,9.848166,0.009993,0.009993,0.019986,0.0,0.019986,3,1,368,60,0.304625,0.203083,0.0,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.304625,100.86269728706448,65132,30428,2
44398,1526949243.698036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526949243.715726,0.01769,0.01769,0.0,0.01769,0.01769,0.01769,1,1,60,60,56.529114,0.0,0.0,5669920,4766661000,43720,6635464,11220924,2,4574.7005947427015,5274.167447059738,146.0,23401,1479.115250304348,56.529114,65132,30428,4
44399,1526981921.951762,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526981921.952351,0.000589,0.000589,0.0,0.000589,0.000589,0.000589,1,1,60,60,1697.792847,0.0,0.0,5330629,5367610,42572,32388,11220924,34,3908.819242947184,1254.2506490175997,120.0,6669,5618.579465444444,7501.478328705883,13229,23301,3
44400,1529381626.099776,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,31,5472,0,0,0,1,0,0,0,0,0,0,1529381632.829215,6.729439,1.419657,1.415064,2.839314,0.004593,2.834721,15,16,1868,3604,4.458024,2.080411,2.229012,826213862,4766661000,69025,6635464,11220924,7954,4918.426175165419,5274.167447059738,641.0,23401,2.386138,1959.8320025357143,10024,5635,5
44401,1526877443.233038,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526877443.233071,3.3e-05,3.3e-05,0.0,3.3e-05,3.3e-05,3.3e-05,1,1,60,60,30303.029297,0.0,0.0,826213862,823284939,69025,52257,11220924,24,4918.426175165419,9901.705446630507,641.0,5063,16624.68505864,8746.62226875,14111,23345,3
44402,1526967319.455686,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1209,0,1,0,0,0,0,0,0,0,0,1526967319.686771,0.231085,0.231085,0.0,0.231085,0.231085,0.231085,1,1,70,1139,4.327412,0.0,0.0,3432100217,21843,3212168,36,9574834,14770,28.953141637246965,4.327467388888889,23401.0,18,4.327412,91.29597454022576,36,2440,0
44403,1526894126.076889,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526894126.076893,4e-06,4e-06,0.0,4e-06,4e-06,4e-06,1,1,60,60,250000.0,0.0,0.0,826213862,4766661000,69025,6635464,11220924,24,4918.426175165419,5274.167447059738,641.0,23401,121415.14520851611,35113.21602375,65132,23345,3
44404,1528095724.563597,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.506268,9.942671,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.100577,0.100577,0.0,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.100577,100.86269728706448,7648,8129,2
44405,1528095722.524881,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,428,1,0,0,0,0,0,0,0,0,0,1528095734.40651,11.881629,0.047879,0.047879,0.095759,0.0,0.095759,3,1,368,60,0.252491,0.168327,0.0,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.252491,100.86269728706448,65132,21877,2
44406,1526898844.95711,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898844.972387,0.015277,0.015277,0.0,0.015277,0.015277,0.015277,1,1,60,60,65.457878,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,32.287810927652735,65.457878,65132,21877,4
44407,1526895803.183648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895803.183842,0.000194,0.000194,0.0,0.000194,0.000194,0.000194,1,1,60,60,5154.63916,0.0,0.0,5669920,4766661000,43720,6635464,11220924,12,4574.7005947427015,5274.167447059738,146.0,23401,5397.266272923078,4709.875066166666,65132,30428,3
44408,1528081321.734666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081352.556931,30.822266,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.097332,0.097332,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.097332,100.86269728706448,12994,15429,1
44409,1528095724.456051,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,582,1,0,0,0,0,0,0,0,0,0,1528095738.806001,14.34995,2.39437,2.39437,4.78874,0.0,4.78874,4,1,522,60,0.278747,0.20906,0.0,5330629,4766661000,42572,6635464,11220924,13108094,3908.819242947184,5274.167447059738,120.0,23401,0.1735225,100.86269728706448,65132,23301,2
44410,1526877941.267969,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526877946.306686,5.038717,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198463,0.198463,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.198463,91.29597454022576,5006,1492458,0
44411,1528095724.18321,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,154,0,0,0,0,1,0,0,0,0,0,1528095724.18321,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.0,100.86269728706448,7648,1442,2
44412,1528081322.022663,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,830,0,0,0,0,1,0,0,0,0,0,1528081353.424642,31.401979,0.004429,0.008858,0.022146,0.0,0.022146,5,1,770,60,0.159226,0.127381,0.0,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.159226,100.86269728706448,6625,8129,1
44413,1526345016.316129,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,60,0,0,1,0,0,0,0,0,0,0,1526345016.316177,4.8e-05,4.8e-05,0.0,4.8e-05,4.8e-05,4.8e-05,1,0,60,0,0.0,0.0,0.0,773646180,4766661000,179996,6635464,9574834,3,40.82021455772114,21.681440962745096,727.0,23401,0.86969825,0.0,1487424,406,4
44414,1526898844.990827,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898845.003166,0.012339,0.012339,0.0,0.012339,0.012339,0.012339,1,1,60,60,81.043846,0.0,0.0,5669920,4766661000,43720,6635464,11220924,4,4574.7005947427015,5274.167447059738,146.0,23401,33.22248538543248,500.9270745,65132,30428,4
44415,1528095723.075701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.779981,11.70428,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.085439,0.085439,0.0,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.085439,100.86269728706448,7648,1442,2
44416,1526880841.936696,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526880841.936823,0.000127,0.000127,0.0,0.000127,0.000127,0.000127,1,1,60,60,7874.015137,0.0,0.0,5669920,4766661000,43720,6635464,11220924,2,4574.7005947427015,5274.167447059738,146.0,23401,9388.651359896498,7874.015137,65132,30428,4
44417,1526876184.059005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,1526876184.059005,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,5669920,823284939,43720,52257,11220924,17,4574.7005947427015,9901.705446630507,146.0,5063,15520.137755375,10580.52135211111,6625,8129,3
44418,1526963844.23865,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526963844.23869,4e-05,4e-05,0.0,4e-05,4e-05,4e-05,1,1,60,60,25000.0,0.0,0.0,773646180,823284939,179996,52257,11220924,23,6352.892978539788,9901.705446630507,727.0,5063,14216.459371105262,8988.918045,14111,21877,3
44419,1528102921.376643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1650,1,0,0,0,0,0,0,0,0,0,1528102934.810774,13.434131,1.044774,1.477406,3.134321,0.0,3.134141,6,4,884,766,0.669935,0.372186,0.291262,826213862,4766661000,69025,6635464,11220924,13108094,4918.426175165419,5274.167447059738,641.0,23401,0.571608,100.86269728706448,65132,23345,2
44420,1526351822.385386,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,393,0,1,0,0,0,0,0,0,0,0,1526351822.727658,0.342272,0.342272,0.0,0.342272,0.342272,0.342272,1,1,108,285,2.921653,0.0,0.0,3432100217,1596,3212168,8,9574834,14770,28.953141637246965,2.8807762500000003,23401.0,4,2.921653,91.29597454022576,8,2440,0
44421,1526895860.090942,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895860.091145,0.000203,0.000203,0.0,0.000203,0.000203,0.000203,1,1,60,60,4926.108398,0.0,0.0,5669920,823284939,43720,52257,11220924,26,4574.7005947427015,9901.705446630507,146.0,5063,10471.212579909092,9695.318064416666,14111,30428,3
44422,1528082747.408032,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4067,3900587,0,0,1,0,0,0,0,0,0,0,1528082799.223444,51.815411,4.692518,0.949318,51.617699,1.69057,4.999871,4067,0,3900587,0,78.470863,78.470863,0.0,9382230793,9383605539,9733681,9746137,9574834,13108094,95.8095280582192,82.0460183313783,42.0,5208,75.46616243749999,95.8095280582192,2688474,2688373,0
44423,1526880853.30201,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526880853.330467,0.028457,0.028457,0.0,0.028457,0.028457,0.028457,1,1,60,60,35.140739,0.0,0.0,5330629,4766661000,42572,6635464,11220924,4,3908.819242947184,5274.167447059738,120.0,23401,55.39231862222222,442.3792075,65132,23301,4
44424,1526949242.691383,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526949242.691531,0.000148,0.000148,0.0,0.000148,0.000148,0.000148,1,1,60,60,6756.756348,0.0,0.0,5330629,4766661000,42572,6635464,11220924,2,3908.819242947184,5274.167447059738,120.0,23401,2580.9464236825656,6756.756348,65132,23301,4
44425,1526898850.447945,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898850.471708,0.023763,0.023763,0.0,0.023763,0.023763,0.023763,1,1,60,60,42.08223,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,32.287810927652735,42.08223,65132,21877,4
44426,1528081321.920946,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081353.580043,31.659098,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.094759,0.094759,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.094759,100.86269728706448,12994,15429,1
44427,1528100326.319795,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3113,0,1,0,0,0,0,0,0,0,0,1528100331.327775,5.00798,1.926512,1.919748,3.853024,0.006764,3.84626,3,3,2915,198,0.998407,0.399903,0.399363,3432100217,5270888,3212168,12768,11220924,85085,4825.53024526452,0.9766978352059924,23401.0,267,0.9766978352059924,1.004432647249191,12768,3199249,0
44428,1526877612.918261,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,348,0,0,1,0,0,0,0,0,0,0,1526877653.529832,40.611572,0.0,0.0,0.0,0.0,0.0,4,0,348,0,0.073871,0.073871,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.073871,91.29597454022576,5006,1492458,0
44429,1526880848.043658,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526880848.07795,0.034292,0.034292,0.0,0.034292,0.034292,0.034292,1,1,60,60,29.16132,0.0,0.0,826213862,4766661000,69025,6635464,11220924,2,4918.426175165419,5274.167447059738,641.0,23401,52.37126172133758,29.16132,65132,23345,4
