,stime,flgs_e,flgs_e s,flgs_e dS,flgs_e g,flgs_e *,flgs_eU,flgs_e &,flgs_e d,flgs_e    F,flgs_e r,proto_tcp,proto_udp,proto_icmp,proto_arp,proto_ipv6-icmp,proto_rarp,proto_igmp,saddr_192.168.100.149,saddr_192.168.100.148,saddr_192.168.100.150,saddr_192.168.100.147,saddr_192.168.100.3,saddr_192.168.100.7,saddr_192.168.100.6,saddr_192.168.100.5,saddr_192.168.100.4,saddr_192.168.100.1,saddr_private,saddr_external,daddr_192.168.100.149,daddr_192.168.100.148,daddr_192.168.100.150,daddr_192.168.100.147,daddr_192.168.100.3,daddr_192.168.100.7,daddr_192.168.100.6,daddr_192.168.100.5,daddr_192.168.100.4,daddr_192.168.100.1,daddr_private,daddr_external,pkts,bytes,state_RST,state_CON,state_INT,state_FIN,state_REQ,state_URP,state_ECO,state_NRS,state_ACC,state_MAS,ltime,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,tnbpsrcip,tnbpdstip,tnp_psrcip,tnp_pdstip,tnp_perproto,tnp_per_dport,ar_p_proto_p_srcip,ar_p_proto_p_dstip,n_in_conn_p_srcip,n_in_conn_p_dstip,ar_p_proto_p_sport,ar_p_proto_p_dport,pkts_p_state_p_protocol_p_destip,pkts_p_state_p_protocol_p_srcip,attack_type
24665,1528095723.74344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,428,1,0,0,0,0,0,0,0,0,0,1528095734.260616,10.517176,0.156912,0.156912,0.313824,0.0,0.313824,3,1,368,60,0.285248,0.190165,0.0,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.2113215,100.86269728706448,65132,30428,2
24666,1529381137.136534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,134,1,0,0,0,0,0,0,0,0,0,1529381137.136615,8.1e-05,8.1e-05,0.0,8.1e-05,8.1e-05,8.1e-05,1,1,74,60,12345.679688,0.0,0.0,3432100217,418790321,3212168,104039,11220924,105062,4825.53024526452,8102.626606827804,23401.0,727,12345.679688,7585.237997084854,1288,5398,5
24667,1528099682.269405,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1725,1659400,0,0,1,0,0,0,0,0,0,0,1528099706.179077,23.909672,4.771696,0.447546,23.85848,3.876615,4.998992,1725,0,1659400,0,72.104713,72.104713,0.0,9382230793,9383605539,9733681,9746137,9574834,13108094,95.8095280582192,82.0460183313783,42.0,5208,75.46616243749999,95.8095280582192,2688474,2688373,0
24668,1529380793.706995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,34,5846,0,0,0,1,0,0,0,0,0,0,1529380800.888471,7.181476,2.328904,2.322562,4.657809,0.006342,4.651467,16,18,2030,3816,4.595156,2.088707,2.367201,773646180,4766661000,179996,6635464,11220924,7954,6352.892978539788,5274.167447059738,727.0,23401,4.595156,1959.8320025357143,10024,6623,5
24669,1526898847.664953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898847.710714,0.045761,0.045761,0.0,0.045761,0.045761,0.045761,1,1,60,60,21.852669,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,32.287810927652735,21.852669,65132,21877,4
24670,1526898859.620392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898859.655997,0.035605,0.035605,0.0,0.035605,0.035605,0.035605,1,1,60,60,28.085945,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,32.287810927652735,28.085945,65132,21877,4
24671,1526895441.949401,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895441.949493,9.2e-05,9.2e-05,0.0,9.2e-05,9.2e-05,9.2e-05,1,1,60,60,10869.56543,0.0,0.0,826213862,823284939,69025,52257,11220924,18,4918.426175165419,9901.705446630507,641.0,5063,15230.246845,5883.877990777777,14111,23345,3
24672,1528081321.817217,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081353.055877,31.238661,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.096035,0.096035,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.1661926666666666,100.86269728706448,12994,15429,1
24673,1528081322.494432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081351.305147,28.810715,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.104128,0.104128,0.0,826213862,9383605539,69025,9746137,11220924,13108094,4918.426175165419,939.9656908391032,641.0,5208,0.104128,100.86269728706448,5805,8072,1
24674,1526949248.406357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526949248.441588,0.035231,0.035231,0.0,0.035231,0.035231,0.035231,1,1,60,60,28.384092,0.0,0.0,5669920,4766661000,43720,6635464,11220924,2,4574.7005947427015,5274.167447059738,146.0,23401,1479.115250304348,28.384092,65132,30428,4
24675,1526981086.319675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526981091.361013,5.041338,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19836,0.19836,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.19836,91.29597454022576,5006,1492458,0
24676,1528095722.47129,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095732.450552,9.979262,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.100208,0.100208,0.0,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.100208,100.86269728706448,7648,8129,2
24677,1529381286.137299,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,134,1,0,0,0,0,0,0,0,0,0,1529381286.137463,0.000164,0.000164,0.0,0.000164,0.000164,0.000164,1,1,74,60,6097.561035,0.0,0.0,3432100217,418790321,3212168,104039,11220924,105062,4825.53024526452,8102.626606827804,23401.0,727,6097.561035,7585.237997084854,1288,5398,5
24678,1526880849.054475,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526880849.105314,0.050839,0.050839,0.0,0.050839,0.050839,0.050839,1,1,60,60,19.669939,0.0,0.0,5669920,4766661000,43720,6635464,11220924,2,4574.7005947427015,5274.167447059738,146.0,23401,9388.651359896498,19.669939,65132,30428,4
24679,1528099790.762681,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,180,0,0,1,0,0,0,0,0,0,0,1528099790.762681,0.0,0.0,0.0,0.0,0.0,0.0,1,0,180,0,0.0,0.0,0.0,5859,12745,32,82,9574834,324,0.0,0.0,0.0,82,0.0,0.0,82,32,0
24680,1526876181.886763,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526876181.886766,3e-06,3e-06,0.0,3e-06,3e-06,3e-06,1,1,60,60,333333.3125,0.0,0.0,826213862,823284939,69025,52257,11220924,22,4918.426175165419,9901.705446630507,641.0,5063,45145.63070146429,39886.98198345455,14111,23345,3
24681,1526981351.035877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,340,0,1,0,0,0,0,0,0,0,0,1526981351.180081,0.144204,0.144204,0.0,0.144204,0.144204,0.144204,1,1,81,259,6.93462,0.0,0.0,5669920,330274,43720,2870,9574834,14770,37.12614784639017,66.96260165251239,146.0,1413,3.5663605,91.29597454022576,2870,782,0
24682,1528095724.641674,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.93358,10.291906,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.097164,0.097164,0.0,826213862,4766661000,69025,6635464,11220924,13108094,4918.426175165419,5274.167447059738,641.0,23401,0.110841,100.86269728706448,7648,8072,2
24683,1528081323.395718,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,770,0,0,0,0,1,0,0,0,0,0,1528081355.145015,31.749296,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.125987,0.125987,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.125987,100.86269728706448,12994,15429,1
24684,1526895525.160009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895525.160753,0.000744,0.000744,0.0,0.000744,0.000744,0.000744,1,1,60,60,1344.085938,0.0,0.0,5330629,5367610,42572,32388,11220924,25,3908.819242947184,1254.2506490175997,120.0,6669,2335.20876468,16815.805058384616,13229,23301,3
24685,1529284206.981823,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,434,1,0,0,0,0,0,0,0,0,0,1529284206.982445,0.000622,0.000622,0.0,0.000622,0.000622,0.000622,3,3,228,206,8038.584961,3215.434082,3215.434082,773646180,4766661000,179996,6635464,11220924,7954,6352.892978539788,5274.167447059738,727.0,23401,4966.262146,1959.8320025357143,65132,21877,6
24686,1528103134.915021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1527,1,0,0,0,0,0,0,0,0,0,1528103168.956795,34.041775,0.001559,0.002204,0.004676,0.0,0.004676,6,4,761,766,0.264381,0.146878,0.594062,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.264381,100.86269728706448,65132,30428,2
24687,1528081322.26787,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,676,0,0,0,0,1,0,0,0,0,0,1528081351.13133,28.863461,0.008186,0.014178,0.032743,0.0,0.032743,4,1,616,60,0.138584,0.103938,0.0,826213862,9383605539,69025,9746137,11220924,13108094,4918.426175165419,939.9656908391032,641.0,5208,0.194881,100.86269728706448,5805,8072,1
24688,1528081323.653656,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,770,0,0,0,0,1,0,0,0,0,0,1528081354.620337,30.966681,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.129171,0.129171,0.0,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.129171,100.86269728706448,6625,8129,1
24689,1528081323.451997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,548,1,0,0,0,0,0,0,0,0,0,1528081349.066515,25.614517,0.092858,0.032365,0.185716,0.060493,0.125223,4,2,428,120,0.195202,0.117121,0.039232,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.1448835,100.86269728706448,65132,21877,1
24690,1526895803.175726,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895803.175809,8.3e-05,8.3e-05,0.0,8.3e-05,8.3e-05,8.3e-05,1,1,60,60,12048.193359,0.0,0.0,5330629,4766661000,42572,6635464,11220924,18,3908.819242947184,5274.167447059738,120.0,23401,5728.105798619047,9505.265213333334,65132,23301,3
24691,1528081324.132924,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,890,1,0,0,0,0,0,0,0,0,0,1528081355.125131,30.992207,0.045564,0.080614,0.227818,0.0,0.205894,5,2,770,120,0.193597,0.129928,0.052479,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.193597,100.86269728706448,14111,30428,1
24692,1526962583.554568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526962583.554618,5e-05,5e-05,0.0,5e-05,5e-05,5e-05,1,1,60,60,20000.0,0.0,0.0,773646180,823284939,179996,52257,11220924,14,6352.892978539788,9901.705446630507,727.0,5063,16964.302279363634,8745.276890428571,14111,21877,3
24693,1526880845.749341,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526880845.785013,0.035672,0.035672,0.0,0.035672,0.035672,0.035672,1,1,60,60,28.03319,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,207.93185711073824,28.03319,65132,21877,4
24694,1528081322.411645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,548,1,0,0,0,0,0,0,0,0,0,1528081345.974982,23.563337,0.084794,0.046423,0.169588,0.038371,0.131217,4,2,428,120,0.212194,0.127316,0.042439,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.212194,100.86269728706448,65132,21877,1
24695,1528081324.931739,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081350.354911,25.423172,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.118003,0.118003,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.118003,100.86269728706448,12994,15429,1
24696,1526876601.719027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526876601.719062,3.5e-05,3.5e-05,0.0,3.5e-05,3.5e-05,3.5e-05,1,1,60,60,28571.427734,0.0,0.0,5669920,823284939,43720,52257,11220924,14,4574.7005947427015,9901.705446630507,146.0,5063,25492.370339136363,9212.050683,14111,30428,3
24697,1526877835.11284,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526877835.116417,0.003577,0.003577,0.0,0.003577,0.003577,0.003577,1,1,60,60,279.563873,0.0,0.0,773646180,9383605539,179996,9746137,11220924,14,6352.892978539788,939.9656908391032,727.0,5208,1151.4925068076925,9557.402191285712,6482,21877,3
24698,1528095724.696809,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,582,1,0,0,0,0,0,0,0,0,0,1528095738.935548,14.238739,2.380546,2.380546,4.761092,0.0,4.761092,4,1,522,60,0.280924,0.210693,0.0,5330629,4766661000,42572,6635464,11220924,13108094,3908.819242947184,5274.167447059738,120.0,23401,0.280924,100.86269728706448,65132,23301,2
24699,1526350276.110904,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,1526350276.110904,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,2370595877,18774,2725416,216,433,1,0.0587473555555555,6.952238805970151e-05,5208.0,120,0.0097680183823529,0.0,70,60,4
24700,1528095723.504582,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.121767,10.617185,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.094187,0.094187,0.0,826213862,4766661000,69025,6635464,11220924,13108094,4918.426175165419,5274.167447059738,641.0,23401,0.0963606666666666,100.86269728706448,7648,8072,2
24701,1528085862.925877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1697,1590801,0,1,0,0,0,0,0,0,0,0,1528085884.255722,21.329845,4.255815,1.478967,21.279072,1.297885,4.999272,1697,0,1590801,0,79.513,79.513,0.0,9382230793,9383605539,9733681,9746137,11220924,13108094,66.2774812,939.9656908391032,42.0,5208,47.46778558679706,100.86269728706448,2746620,2746620,0
24702,1526981502.115547,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526981502.116056,0.000509,0.000509,0.0,0.000509,0.000509,0.000509,1,1,60,60,1964.636597,0.0,0.0,773646180,5367610,179996,32388,11220924,20,6352.892978539788,1254.2506490175997,727.0,6669,1474.29921921875,11563.0035096,13229,21877,3
24703,1528081322.629845,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,770,0,0,0,0,1,0,0,0,0,0,1528081354.648579,32.018734,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.124927,0.124927,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.124927,100.86269728706448,12994,15429,1
24704,1526981920.339084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526981925.377888,5.038804,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19846,0.19846,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.19846,91.29597454022576,5006,1492458,0
24705,1526980872.321017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526980877.368947,5.04793,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198101,0.198101,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.198101,91.29597454022576,5006,1492458,0
24706,1528089689.459534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10,2287,1,0,0,0,0,0,0,0,0,0,1528089744.747303,55.287769,2.6e-05,4.5e-05,0.000105,0.0,0.000105,6,4,891,1396,0.162785,0.090436,0.088393,5669920,5367610,43720,32388,11220924,13108094,4574.7005947427015,1254.2506490175997,146.0,6669,0.162785,100.86269728706448,13229,30428,1
