,stime,flgs_e,flgs_e s,flgs_e dS,flgs_e g,flgs_e *,flgs_eU,flgs_e &,flgs_e d,flgs_e    F,flgs_e r,proto_tcp,proto_udp,proto_icmp,proto_arp,proto_ipv6-icmp,proto_rarp,proto_igmp,saddr_192.168.100.149,saddr_192.168.100.148,saddr_192.168.100.150,saddr_192.168.100.147,saddr_192.168.100.3,saddr_192.168.100.7,saddr_192.168.100.6,saddr_192.168.100.5,saddr_192.168.100.4,saddr_192.168.100.1,saddr_private,saddr_external,daddr_192.168.100.149,daddr_192.168.100.148,daddr_192.168.100.150,daddr_192.168.100.147,daddr_192.168.100.3,daddr_192.168.100.7,daddr_192.168.100.6,daddr_192.168.100.5,daddr_192.168.100.4,daddr_192.168.100.1,daddr_private,daddr_external,pkts,bytes,state_RST,state_CON,state_INT,state_FIN,state_REQ,state_URP,state_ECO,state_NRS,state_ACC,state_MAS,ltime,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,tnbpsrcip,tnbpdstip,tnp_psrcip,tnp_pdstip,tnp_perproto,tnp_per_dport,ar_p_proto_p_srcip,ar_p_proto_p_dstip,n_in_conn_p_srcip,n_in_conn_p_dstip,ar_p_proto_p_sport,ar_p_proto_p_dport,pkts_p_state_p_protocol_p_destip,pkts_p_state_p_protocol_p_srcip,attack_type
19740,1526886735.113701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526886735.113736,3.5e-05,3.5e-05,0.0,3.5e-05,3.5e-05,3.5e-05,1,1,60,60,28571.427734,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,14285.809698,28571.427734,65132,21877,4
19741,1526955804.172845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,70,0,0,0,0,0,0,0,1,0,0,1526955804.172845,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,1260,6160,18,88,88,1637956,0.0,0.0,0.0,88,0.0,0.0,88,18,0
19742,1526894881.682619,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,227,0,1,0,0,0,0,0,0,0,0,1526894881.690476,0.007857,0.007857,0.0,0.007857,0.007857,0.007857,1,1,76,151,127.275032,0.0,0.0,773646180,330274,179996,2870,9574834,14770,40.82021455772114,66.96260165251239,727.0,1413,65.7562945,91.29597454022576,2870,790,0
19743,1526888444.69544,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526888444.695453,1.3e-05,1.3e-05,0.0,1.3e-05,1.3e-05,1.3e-05,1,1,60,60,76923.078125,0.0,0.0,5330629,4766661000,42572,6635464,11220924,2,3908.819242947184,5274.167447059738,120.0,23401,76923.078125,76923.078125,65132,23301,4
19744,1528081324.755981,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,830,0,0,0,0,1,0,0,0,0,0,1528081355.254606,30.498625,0.00209,0.00418,0.010451,0.0,0.010451,5,1,770,60,0.163942,0.131153,0.0,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.163942,100.86269728706448,6625,8129,1
19745,1528081321.95077,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081353.716639,31.765869,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.094441,0.094441,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.0961915,100.86269728706448,12994,15429,1
19746,1526965502.684043,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62026,61697145,0,1,0,0,0,0,0,0,0,0,1526966983.996152,1481.312134,4.95756,0.010738,1467.437622,4.906798,4.999997,31013,31013,30603398,31093747,41.871662,20.935493,20.935493,3432100217,2979482888,3212168,3013058,11220924,3013090,4825.53024526452,116.95171383505156,23401.0,97,47.46778558679706,1391.7305682920353,3013058,3199249,0
19747,1528081321.765855,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,830,0,0,0,0,1,0,0,0,0,0,1528081353.021008,31.255154,0.007573,0.015146,0.037866,0.0,0.037866,5,1,770,60,0.159974,0.127979,0.0,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.159974,100.86269728706448,6625,8129,1
19748,1528095722.620699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.464014,11.843315,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.084436,0.084436,0.0,773646180,4766661000,179996,6635464,11220924,13108094,6352.892978539788,5274.167447059738,727.0,23401,0.084436,100.86269728706448,7648,1442,2
19749,1526898841.20584,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898841.205993,0.000153,0.000153,0.0,0.000153,0.000153,0.000153,1,1,60,60,6535.947754,0.0,0.0,5330629,4766661000,42572,6635464,11220924,2,3908.819242947184,5274.167447059738,120.0,23401,4437.147807517405,6535.947754,65132,23301,4
19750,1526962203.22692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526962203.22701,9e-05,9e-05,0.0,9e-05,9e-05,9e-05,1,1,60,60,11111.111328,0.0,0.0,773646180,4766661000,179996,6635464,11220924,2,6352.892978539788,5274.167447059738,727.0,23401,3703.8626996666662,11111.111328,65132,21877,3
19751,1526981817.095636,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526981817.101587,0.005951,0.005951,0.0,0.005951,0.005951,0.005951,1,1,60,60,168.038986,0.0,0.0,5669920,9383605539,43720,9746137,11220924,31,4574.7005947427015,939.9656908391032,146.0,5208,1073.4168235714285,39345.5482268125,6482,30428,3
19752,1528089457.627037,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,8,1357,1,0,0,0,0,0,0,0,0,0,1528089464.883248,7.256211,0.53122,0.531136,1.062441,8.4e-05,1.062357,5,3,657,700,0.964691,0.551252,0.322901,5330629,4766661000,42572,6635464,11220924,13108094,3908.819242947184,5274.167447059738,120.0,23401,0.964691,100.86269728706448,65132,23301,1
19753,1528081323.294796,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,616,0,0,0,0,1,0,0,0,0,0,1528081351.772428,28.477633,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.105346,0.105346,0.0,826213862,9383605539,69025,9746137,11220924,13108094,4918.426175165419,939.9656908391032,641.0,5208,0.105346,100.86269728706448,5805,8072,1
19754,1526895940.936122,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526895940.936742,0.00062,0.00062,0.0,0.00062,0.00062,0.00062,1,1,60,60,1612.903198,0.0,0.0,773646180,5367610,179996,32388,11220924,20,6352.892978539788,1254.2506490175997,727.0,6669,2401.1438606153847,5599.4043594,13229,21877,3
19755,1526894681.996326,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526894681.996451,0.000125,0.000125,0.0,0.000125,0.000125,0.000125,1,1,60,60,7999.999512,0.0,0.0,773646180,5367610,179996,32388,11220924,20,6352.892978539788,1254.2506490175997,727.0,6669,3413.8733764333333,3402.8537640909094,13229,21877,3
19756,1528095721.903715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,548,1,0,0,0,0,0,0,0,0,0,1528095731.28406,9.380345,0.123059,0.110716,0.246118,0.012343,0.233775,4,2,428,120,0.533029,0.319818,0.106606,5330629,4766661000,42572,6635464,11220924,13108094,3908.819242947184,5274.167447059738,120.0,23401,0.533029,100.86269728706448,65132,23301,2
19757,1528081321.699446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,770,0,0,0,0,1,0,0,0,0,0,1528081352.40596,30.706514,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.130266,0.130266,0.0,5330629,5367610,42572,32388,11220924,13108094,3908.819242947184,1254.2506490175997,120.0,6669,0.1663255,100.86269728706448,12994,15429,1
19758,1528095724.222372,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,308,0,0,0,0,1,0,0,0,0,0,1528095734.646204,10.423832,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.095934,0.095934,0.0,826213862,4766661000,69025,6635464,11220924,13108094,4918.426175165419,5274.167447059738,641.0,23401,0.095934,100.86269728706448,7648,8072,2
19759,1526344361.227936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,60,0,0,1,0,0,0,0,0,0,0,1526344361.227936,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,5669920,4766661000,43720,6635464,9574834,2,37.12614784639017,21.681440962745096,146.0,23401,0.0,0.0,1487424,383,4
19760,1526894598.853998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,1526894598.853998,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,826213862,823284939,69025,52257,11220924,21,4918.426175165419,9901.705446630507,641.0,5063,12545.91066412,4577.261835181818,6625,8072,3
19761,1526876996.948179,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526876996.94905,0.000871,0.000871,0.0,0.000871,0.000871,0.000871,1,1,60,60,1148.105591,0.0,0.0,5330629,9383605539,42572,9746137,11220924,20,3908.819242947184,939.9656908391032,120.0,5208,1025.527384,60215.58759109091,6482,23301,3
19762,1529381461.430497,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,4875,1,0,0,0,0,0,0,0,0,0,1529381461.469225,0.038728,0.038728,0.0,0.038728,0.038728,0.038728,6,4,4609,266,232.390015,129.10556,77.463333,826213862,823284939,69025,52257,11220924,1880,4918.426175165419,9901.705446630507,641.0,5063,1389.8479026666666,1377.52390325,14111,23345,5
19763,1526894578.944722,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526894578.948816,0.004094,0.004094,0.0,0.004094,0.004094,0.004094,1,1,60,60,244.259888,0.0,0.0,5330629,9383605539,42572,9746137,11220924,21,3908.819242947184,939.9656908391032,120.0,5208,1028.06518956,95667.44224418182,6482,23301,3
19764,1528081321.903861,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6,830,0,0,0,0,1,0,0,0,0,0,1528081353.249026,31.345165,0.013377,0.026754,0.066886,0.0,0.066886,5,1,770,60,0.159514,0.127611,0.0,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.159514,100.86269728706448,6625,8129,1
19765,1526949247.392786,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526949247.41295,0.020164,0.020164,0.0,0.020164,0.020164,0.020164,1,1,60,60,49.593334,0.0,0.0,5330629,4766661000,42572,6635464,11220924,2,3908.819242947184,5274.167447059738,120.0,23401,2580.9464236825656,49.593334,65132,23301,4
19766,1526898853.647542,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526898853.715032,0.06749,0.06749,0.0,0.06749,0.06749,0.06749,1,1,60,60,14.817011,0.0,0.0,826213862,4766661000,69025,6635464,11220924,2,4918.426175165419,5274.167447059738,641.0,23401,240.1356224565561,14.817011,65132,23345,4
19767,1528099383.521037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2934,2849880,0,1,0,0,0,0,0,0,0,0,1528099403.808756,20.28772,4.047864,1.893182,20.239323,0.261508,4.99936,1469,1465,1393880,1456000,144.570221,72.359047,72.16188,9382230793,9383605539,9733681,9746137,9574834,13108094,95.8095280582192,82.0460183313783,42.0,5208,129.33709391970802,95.8095280582192,4298688,4298688,0
19768,1526962663.135832,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526962663.136374,0.000542,0.000542,0.0,0.000542,0.000542,0.000542,1,1,60,60,1845.018433,0.0,0.0,5669920,5367610,43720,32388,11220924,13,4574.7005947427015,1254.2506490175997,146.0,6669,5462.396948714285,4788.797869,13229,30428,3
19769,1528103276.952783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1669,0,0,0,1,0,0,0,0,0,0,1528103316.831768,39.878986,2e-05,3.6e-05,8.2e-05,0.0,8.2e-05,6,4,903,766,0.225683,0.125379,0.281247,5669920,4766661000,43720,6635464,11220924,13108094,4574.7005947427015,5274.167447059738,146.0,23401,0.1836445,100.86269728706448,10024,3249,2
19770,1526963364.037384,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,120,1,0,0,0,0,0,0,0,0,0,1526963364.037588,0.000204,0.000204,0.0,0.000204,0.000204,0.000204,1,1,60,60,4901.960938,0.0,0.0,773646180,4766661000,179996,6635464,11220924,16,6352.892978539788,5274.167447059738,727.0,23401,22638.49674280769,20154.000557,65132,21877,3
19771,1528081342.095868,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,405,0,1,0,0,0,0,0,0,0,0,1528081342.331725,0.235857,0.235857,0.0,0.235857,0.235857,0.235857,1,1,111,294,4.239857,0.0,0.0,3432100217,2799,3212168,14,9574834,14770,28.953141637246965,4.173581714285715,23401.0,7,4.239857,91.29597454022576,14,2440,0
19772,1526349556.21272,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,60,0,0,1,0,0,0,0,0,0,0,1526349556.21272,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,826213862,9383605539,69025,9746137,9574834,5,41.3321469109375,82.0460183313783,641.0,5208,0.0,0.0,2688474,359,4
19773,1528081321.952945,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,890,1,0,0,0,0,0,0,0,0,0,1528081353.324382,31.371437,0.041801,0.081357,0.209007,0.0,0.204478,5,2,770,120,0.191257,0.127505,0.038255,5669920,823284939,43720,52257,11220924,13108094,4574.7005947427015,9901.705446630507,146.0,5063,0.191257,100.86269728706448,14111,30428,1
19774,1526894256.264541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,176,0,0,1,0,0,0,0,0,0,0,1526894261.31308,5.048539,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198077,0.198077,0.0,89830928,439484,1493506,5006,9574834,14770,91.2766284900758,0.2016136100707449,6669.0,2403,0.198077,91.29597454022576,5006,1492458,0
